tool_catalog_discovery	raw_tool_name	character varying	varchar	NO		128
tool_catalog_discovery	normalized_tool_name	character varying	varchar	YES		128
tool_catalog_discovery	discovery_source	character varying	varchar	NO	'survey'::character varying	32
tool_catalog_discovery	review_status	character varying	varchar	NO	'pending'::character varying	32
tool_catalog_discovery	promoted_tool_code	character varying	varchar	YES		64
tool_catalog_discovery	created_at	timestamp with time zone	timestamptz	NO	now()	
tool_catalog_discovery	reviewed_at	timestamp with time zone	timestamptz	YES		
tool_catalog_discovery	reviewed_by	character varying	varchar	YES		128
tool_catalog_discovery	notes	text	text	YES		
tool_discoveries	id	uuid	uuid	NO	gen_random_uuid()	
tool_discoveries	org_id	uuid	uuid	NO		
tool_discoveries	survey_run_id	uuid	uuid	YES		
tool_discoveries	submitted_by	uuid	uuid	YES		
tool_discoveries	tool_name	text	text	NO		
tool_discoveries	vendor	text	text	YES		
tool_discoveries	use_case	text	text	YES		
tool_discoveries	use_frequency	text	text	YES		
tool_discoveries	data_types_used	ARRAY	_text	YES		
tool_discoveries	department	text	text	YES		
tool_discoveries	submitted_at	timestamp with time zone	timestamptz	YES	now()	
tool_discoveries	review_status	text	text	NO	'pending'::text	
tool_discoveries	reviewed_by	uuid	uuid	YES		
tool_discoveries	reviewed_at	timestamp with time zone	timestamptz	YES		
tool_discoveries	review_notes	text	text	YES		
tool_discoveries	resulting_tool_id	uuid	uuid	YES		
tool_discoveries	application_risk_class	text	text	YES		
tool_discoveries	eu_ai_act_context	text	text	YES		
tools_library	id	uuid	uuid	NO	gen_random_uuid()	
tools_library	name	text	text	NO		
tools_library	vendor	text	text	NO		
tools_library	description	text	text	YES		
tools_library	hosting_location	text	text	YES		
tools_library	data_residency	text	text	YES		
tools_library	gpai_status	boolean	bool	YES	false	
tools_library	model_type	text	text	YES		
tools_library	capabilities	ARRAY	_text	YES	'{}'::text[]	
tools_library	vendor_privacy_policy_url	text	text	YES		
tools_library	vendor_terms_url	text	text	YES		
tools_library	vendor_website_url	text	text	YES		
tools_library	api_available	boolean	bool	YES	false	
tools_library	contract_required	boolean	bool	YES	false	
tools_library	category	text	text	YES		
tools_library	version	text	text	YES	'1.0'::text	
tools_library	status	text	text	YES	'draft'::text	
tools_library	org_id	uuid	uuid	YES		
tools_library	created_by	uuid	uuid	YES		
tools_library	created_at	timestamp with time zone	timestamptz	YES	now()	
tools_library	updated_at	timestamp with time zone	timestamptz	YES	now()	
user_badges	id	uuid	uuid	NO	gen_random_uuid()	
user_badges	user_id	uuid	uuid	NO		
user_badges	org_id	uuid	uuid	NO		
user_badges	badge_type	text	text	NO		
user_badges	earned_at	timestamp with time zone	timestamptz	NO	now()	
user_course_completions	id	uuid	uuid	NO	gen_random_uuid()	
user_course_completions	user_id	uuid	uuid	NO		
user_course_completions	course_id	uuid	uuid	NO		
user_course_completions	final_score	integer	int4	YES		
user_course_completions	capability_unlocked	text	text	YES		
user_course_completions	completed_at	timestamp with time zone	timestamptz	YES	now()	
user_course_completions	org_id	uuid	uuid	YES		
user_course_progress	id	uuid	uuid	NO	gen_random_uuid()	
user_course_progress	user_id	uuid	uuid	NO		
user_course_progress	course_id	uuid	uuid	NO		
user_course_progress	lessons_completed	integer	int4	YES	0	
user_course_progress	lessons_required	integer	int4	NO		
user_course_progress	progress_percentage	integer	int4	YES	0	
user_course_progress	started_at	timestamp with time zone	timestamptz	YES	now()	
user_course_progress	updated_at	timestamp with time zone	timestamptz	YES	now()	
user_course_progress	org_id	uuid	uuid	YES		
user_lesson_completions	id	uuid	uuid	NO	gen_random_uuid()	
user_lesson_completions	user_id	uuid	uuid	NO		
user_lesson_completions	lesson_id	uuid	uuid	NO		
user_lesson_completions	score	integer	int4	YES		
user_lesson_completions	time_spent	integer	int4	YES		
user_lesson_completions	completed_at	timestamp with time zone	timestamptz	YES	now()	
user_lesson_completions	org_id	uuid	uuid	YES		
user_lesson_progress	id	uuid	uuid	NO	gen_random_uuid()	
user_lesson_progress	user_id	uuid	uuid	NO		
user_lesson_progress	lesson_id	uuid	uuid	NO		
user_lesson_progress	current_block_index	integer	int4	YES	0	
user_lesson_progress	blocks_completed	jsonb	jsonb	YES	'[]'::jsonb	
user_lesson_progress	progress_percentage	integer	int4	YES	0	
user_lesson_progress	quiz_attempts	jsonb	jsonb	YES	'{}'::jsonb	
user_lesson_progress	started_at	timestamp with time zone	timestamptz	YES	now()	
user_lesson_progress	updated_at	timestamp with time zone	timestamptz	YES	now()	
user_lesson_progress	org_id	uuid	uuid	YES		
user_roles	id	uuid	uuid	NO	gen_random_uuid()	
user_roles	user_id	uuid	uuid	NO		
user_roles	role	USER-DEFINED	app_role	NO		
user_roles	created_at	timestamp with time zone	timestamptz	YES	now()	
user_roles	org_id	uuid	uuid	NO	'00000000-0000-0000-0000-000000000001'::uuid	
